stamp,open,high,low,close,volume
2018-06-13 00:55,7224.0,7224.0,7222.5,7223.75,9.0
2018-06-13 00:56,7223.25,7223.25,7223.0,7223.0,6.0
2018-06-13 00:57,7223.5,7224.25,7223.5,7224.25,4.0
2018-06-13 00:58,7224.5,7224.5,7224.25,7224.25,2.0
2018-06-13 00:59,7225.0,7225.5,7225.0,7225.25,8.0
2018-06-13 01:00,7225.25,7225.75,7225.0,7225.0,7.0
2018-06-13 01:01,7225.25,7225.5,7225.25,7225.5,3.0
2018-06-13 01:02,7225.5,7226.75,7225.5,7226.75,12.0
2018-06-13 01:03,7226.5,7226.5,7226.25,7226.5,3.0
2018-06-13 01:04,7226.75,7226.75,7226.25,7226.25,4.0
2018-06-13 01:05,7226.5,7227.0,7226.5,7227.0,7.0
2018-06-13 01:06,7227.0,7227.5,7227.0,7227.5,5.0
2018-06-13 01:07,7227.25,7228.0,7227.0,7228.0,6.0
2018-06-13 01:08,7227.25,7228.0,7227.25,7228.0,6.0
2018-06-13 01:09,7227.75,7228.0,7227.5,7227.5,10.0
2018-06-13 01:10,7227.5,7227.5,7227.0,7227.5,23.0
2018-06-13 01:11,7227.5,7227.5,7227.0,7227.0,5.0
2018-06-13 01:12,7227.0,7227.0,7226.25,7226.25,5.0
2018-06-13 01:13,7226.25,7226.25,7226.25,7226.25,1.0
2018-06-13 01:14,7226.25,7226.5,7225.75,7226.25,18.0
2018-06-13 01:15,7225.5,7226.0,7224.5,7226.0,32.0
2018-06-13 01:16,7226.25,7226.5,7225.75,7226.0,16.0
2018-06-13 01:17,7225.25,7225.5,7224.75,7225.5,6.0
2018-06-13 01:18,7225.5,7225.75,7225.5,7225.75,6.0
2018-06-13 01:19,7226.0,7226.0,7226.0,7226.0,1.0
2018-06-13 01:20,7225.75,7225.75,7225.75,7225.75,1.0
2018-06-13 01:21,7225.25,7225.25,7225.25,7225.25,1.0
2018-06-13 01:24,7226.5,7226.75,7226.5,7226.75,3.0
2018-06-13 01:25,7226.75,7226.75,7226.0,7226.0,3.0
2018-06-13 01:26,7225.75,7225.75,7225.75,7225.75,1.0
2018-06-13 01:27,7225.5,7225.5,7225.5,7225.5,2.0
2018-06-13 01:28,7225.5,7225.75,7225.5,7225.75,2.0
2018-06-13 01:29,7225.0,7225.0,7225.0,7225.0,1.0
2018-06-13 01:30,7226.0,7226.0,7224.75,7225.0,17.0
2018-06-13 01:31,7225.5,7225.75,7225.5,7225.5,13.0
2018-06-13 01:32,7226.0,7227.25,7226.0,7227.0,8.0
2018-06-13 01:33,7227.0,7227.0,7226.75,7226.75,3.0
2018-06-13 01:34,7227.0,7227.0,7227.0,7227.0,1.0
2018-06-13 01:35,7227.75,7231.25,7227.75,7230.75,73.0
2018-06-13 01:36,7230.0,7230.5,7228.75,7230.0,8.0
2018-06-13 01:37,7229.5,7229.75,7229.5,7229.75,14.0
2018-06-13 01:38,7229.25,7229.25,7229.0,7229.0,3.0
2018-06-13 01:39,7228.75,7228.75,7228.5,7228.5,4.0
2018-06-13 01:40,7229.0,7229.0,7226.25,7226.5,12.0
2018-06-13 01:41,7226.25,7227.25,7226.25,7227.0,8.0
2018-06-13 01:42,7227.5,7228.75,7227.5,7228.75,7.0
2018-06-13 01:43,7229.0,7229.25,7229.0,7229.0,3.0
2018-06-13 01:44,7229.25,7229.75,7227.75,7228.0,14.0
2018-06-13 01:45,7228.0,7229.0,7227.5,7227.75,20.0
2018-06-13 01:46,7227.75,7227.75,7225.0,7225.0,24.0
2018-06-13 01:47,7226.0,7226.0,7225.5,7225.5,6.0
2018-06-13 01:48,7225.25,7226.0,7225.25,7226.0,6.0
2018-06-13 01:49,7226.25,7226.25,7226.25,7226.25,1.0
2018-06-13 01:50,7225.75,7227.25,7225.75,7226.75,4.0
2018-06-13 01:51,7225.25,7225.5,7225.25,7225.5,2.0
2018-06-13 01:52,7225.5,7225.5,7225.5,7225.5,2.0
2018-06-13 01:53,7225.75,7225.75,7224.0,7224.75,14.0
2018-06-13 01:54,7224.25,7224.5,7224.25,7224.5,2.0
2018-06-13 01:55,7224.75,7225.25,7224.75,7225.25,6.0
2018-06-13 01:56,7225.75,7226.0,7225.75,7226.0,2.0
2018-06-13 01:58,7225.0,7225.0,7224.75,7225.0,4.0
2018-06-13 01:59,7225.0,7225.0,7222.5,7222.5,22.0
2018-06-13 02:00,7223.5,7224.0,7223.5,7224.0,6.0
2018-06-13 02:01,7223.75,7223.75,7223.0,7223.25,4.0
2018-06-13 02:02,7223.5,7223.5,7222.5,7223.0,5.0
2018-06-13 02:03,7223.25,7223.25,7221.75,7221.75,29.0
2018-06-13 02:04,7221.75,7222.0,7219.0,7219.25,50.0
2018-06-13 02:05,7219.0,7220.0,7217.0,7220.0,36.0
2018-06-13 02:06,7220.0,7221.0,7220.0,7220.75,7.0
2018-06-13 02:07,7221.75,7221.75,7221.5,7221.5,3.0
2018-06-13 02:08,7221.25,7221.25,7221.0,7221.0,3.0
2018-06-13 02:09,7221.25,7221.25,7220.5,7220.5,2.0
2018-06-13 02:10,7221.0,7221.0,7221.0,7221.0,1.0
2018-06-13 02:12,7221.25,7221.5,7221.25,7221.5,2.0
2018-06-13 02:13,7222.0,7222.0,7222.0,7222.0,2.0
2018-06-13 02:14,7221.75,7222.25,7221.75,7222.25,3.0
2018-06-13 02:15,7222.5,7222.5,7222.0,7222.0,2.0
2018-06-13 02:16,7222.25,7222.25,7221.75,7221.75,7.0
2018-06-13 02:17,7221.75,7221.75,7221.75,7221.75,2.0
2018-06-13 02:18,7222.0,7222.0,7222.0,7222.0,2.0
2018-06-13 02:19,7222.0,7222.0,7221.75,7221.75,4.0
2018-06-13 02:22,7222.0,7222.0,7222.0,7222.0,1.0
2018-06-13 02:23,7222.25,7222.25,7222.25,7222.25,1.0
2018-06-13 02:24,7222.0,7222.0,7221.75,7222.0,3.0
2018-06-13 02:25,7221.75,7222.25,7221.75,7222.25,6.0
2018-06-13 02:26,7222.5,7222.5,7222.5,7222.5,3.0
2018-06-13 02:27,7222.75,7222.75,7222.75,7222.75,2.0
2018-06-13 02:28,7223.0,7223.25,7223.0,7223.25,3.0
2018-06-13 02:30,7222.75,7222.75,7222.5,7222.5,4.0
2018-06-13 02:31,7223.0,7223.5,7223.0,7223.5,10.0
2018-06-13 02:32,7223.75,7223.75,7223.25,7223.25,4.0
2018-06-13 02:33,7222.25,7222.25,7222.25,7222.25,1.0
2018-06-13 02:34,7222.5,7223.0,7222.25,7222.75,12.0
2018-06-13 02:35,7222.5,7222.5,7222.25,7222.5,4.0
2018-06-13 02:36,7222.25,7222.25,7222.0,7222.0,3.0
2018-06-13 02:38,7222.0,7222.0,7222.0,7222.0,1.0
2018-06-13 02:39,7222.0,7222.0,7222.0,7222.0,1.0
2018-06-13 02:40,7221.5,7222.0,7221.5,7222.0,5.0
2018-06-13 02:41,7222.25,7223.0,7222.25,7222.5,10.0
2018-06-13 02:42,7222.5,7222.5,7222.25,7222.25,2.0
2018-06-13 02:44,7222.75,7222.75,7222.75,7222.75,2.0
2018-06-13 02:45,7222.5,7222.75,7222.5,7222.75,2.0
2018-06-13 02:48,7223.75,7224.25,7223.75,7224.25,4.0
2018-06-13 02:49,7223.75,7223.75,7223.5,7223.5,2.0
2018-06-13 02:51,7222.75,7222.75,7222.75,7222.75,1.0
2018-06-13 02:53,7222.5,7222.5,7222.5,7222.5,1.0
2018-06-13 02:54,7222.5,7223.5,7222.5,7223.25,4.0
2018-06-13 02:56,7223.5,7224.0,7223.5,7224.0,5.0
2018-06-13 02:57,7223.25,7223.75,7223.25,7223.75,2.0
2018-06-13 03:00,7223.75,7223.75,7223.75,7223.75,23.0
2018-06-13 03:01,7223.5,7223.5,7223.25,7223.25,6.0
2018-06-13 03:02,7223.25,7223.5,7223.0,7223.5,9.0
2018-06-13 03:03,7223.5,7223.5,7223.0,7223.5,9.0
2018-06-13 03:04,7223.75,7223.75,7223.5,7223.5,8.0
